Label,url_length,num_dots,num_hyphens,num_at,has_https,contains_login
legit,25,2,0,0,0,0
legit,68,2,0,0,0,0
legit,56,2,0,0,0,0
legit,56,2,0,0,0,0
legit,64,2,0,0,0,0
legit,66,2,0,0,0,0
legit,36,2,0,0,0,0
legit,43,2,1,0,0,0
legit,49,2,1,0,0,0
legit,72,2,0,0,0,0
legit,25,2,0,0,0,0
legit,62,2,0,0,0,0
legit,55,2,0,0,0,0
legit,55,2,0,0,0,0
legit,64,2,0,0,0,0
legit,64,2,0,0,0,0
legit,64,2,0,0,0,0
legit,64,2,0,0,0,0
legit,64,2,0,0,0,0
legit,64,2,0,0,0,0
legit,64,2,0,0,0,0
legit,64,2,0,0,0,0
legit,64,2,0,0,0,0
legit,64,2,0,0,0,0
legit,69,2,0,0,0,0
legit,69,2,0,0,0,0
legit,80,2,0,0,0,0
legit,62,2,0,0,0,0
legit,62,2,0,0,0,0
legit,25,2,0,0,0,0
legit,36,2,0,0,0,0
legit,77,2,0,0,0,0
legit,77,2,0,0,0,0
legit,52,2,1,0,0,0
legit,45,2,1,0,0,0
legit,76,2,0,0,0,0
legit,49,2,0,0,0,0
legit,55,2,0,0,0,0
legit,55,2,0,0,0,0
legit,58,2,0,0,0,0
legit,56,2,0,0,0,0
legit,54,2,0,0,0,0
legit,64,2,0,0,0,0
legit,56,2,0,0,0,0
legit,56,2,0,0,0,0
legit,56,2,0,0,0,0
legit,56,2,0,0,0,0
legit,94,2,6,0,0,0
legit,93,2,7,0,0,0
legit,101,2,7,0,0,0
legit,45,2,0,0,0,0
legit,79,2,4,0,0,0
legit,56,2,0,0,0,0
legit,36,2,0,0,0,0
legit,36,2,0,0,0,0
legit,42,2,0,0,0,0
legit,35,2,0,0,0,0
legit,57,2,0,0,0,0
legit,76,2,6,0,0,0
legit,70,2,5,0,0,0
legit,52,2,0,0,0,0
legit,65,2,4,0,0,0
legit,41,2,0,0,0,0
legit,47,2,0,0,0,0
legit,49,2,0,0,0,0
legit,91,2,7,0,0,0
legit,81,2,5,0,0,0
legit,105,2,7,0,0,0
legit,47,2,0,0,0,0
legit,46,2,0,0,0,0
legit,49,2,0,0,0,0
legit,47,2,0,0,0,0
legit,84,2,3,0,0,0
legit,91,2,7,0,0,0
legit,33,2,0,0,0,0
legit,102,2,7,0,0,0
legit,102,2,7,0,0,0
legit,41,2,0,0,0,0
legit,39,2,0,0,0,0
legit,66,2,6,0,0,0
legit,79,2,7,0,0,0
legit,76,2,4,0,0,0
legit,44,2,0,0,0,0
legit,76,2,5,0,0,0
legit,55,2,0,0,0,0
legit,41,2,0,0,0,0
legit,41,2,0,0,0,0
legit,70,2,5,0,0,0
legit,35,2,0,0,0,0
legit,55,2,0,0,0,0
legit,55,2,1,0,0,0
legit,80,2,6,0,0,0
legit,53,2,1,0,0,0
legit,108,2,8,0,0,0
legit,28,2,0,0,0,0
legit,28,2,0,0,0,0
legit,25,2,0,0,0,0
legit,17,2,0,0,0,0
legit,87,2,6,0,0,0
legit,17,1,0,0,0,0
legit,14,1,0,0,0,0
legit,18,1,0,0,0,0
legit,31,2,0,0,0,0
legit,32,2,1,0,0,0
legit,56,2,0,0,0,0
legit,48,2,0,0,0,0
legit,34,1,0,0,0,0
legit,27,2,0,0,0,0
legit,74,3,0,0,0,0
legit,57,1,4,0,0,0
legit,74,2,3,0,0,0
legit,74,2,3,0,0,0
legit,81,3,5,0,0,0
legit,32,2,0,0,0,0
legit,19,1,1,0,0,0
legit,19,1,0,0,0,0
legit,26,2,0,0,0,0
legit,30,2,0,0,0,0
legit,30,2,0,0,0,0
legit,21,1,0,0,0,0
legit,16,1,0,0,0,0
legit,22,2,0,0,0,0
legit,80,2,0,0,0,0
legit,41,2,0,0,0,0
legit,31,2,0,0,0,0
legit,32,2,0,0,0,0
legit,72,2,7,0,0,0
legit,44,2,0,0,0,0
legit,22,1,0,0,0,0
legit,25,1,1,0,0,0
legit,48,1,0,0,0,0
legit,47,1,0,0,0,0
legit,28,1,0,0,0,0
legit,27,1,0,0,0,0
legit,38,1,0,0,0,0
legit,44,1,0,0,0,0
legit,56,3,0,0,0,0
legit,30,1,0,0,0,0
legit,21,1,0,0,0,0
legit,20,1,0,0,0,0
legit,21,1,0,0,0,0
legit,21,1,0,0,0,0
legit,21,1,0,0,0,0
legit,21,1,0,0,0,0
legit,21,1,0,0,0,0
legit,21,1,0,0,0,0
legit,20,1,0,0,0,0
legit,21,1,0,0,0,0
legit,39,2,2,0,0,0
legit,36,2,1,0,0,0
legit,43,2,3,0,0,0
legit,39,2,1,0,0,0
legit,43,2,2,0,0,0
legit,41,2,2,0,0,0
legit,39,2,1,0,0,0
legit,41,2,2,0,0,0
legit,40,2,2,0,0,0
legit,45,2,2,0,0,0
legit,49,2,3,0,0,0
legit,62,2,3,0,0,0
legit,35,2,1,0,0,0
legit,35,2,1,0,0,0
legit,50,2,4,0,0,0
legit,50,2,3,0,0,0
legit,57,2,6,0,0,0
legit,51,2,4,0,0,0
legit,41,2,2,0,0,0
legit,41,2,2,0,0,0
legit,56,2,5,0,0,0
legit,50,2,4,0,0,0
legit,35,2,2,0,0,0
legit,40,2,2,0,0,0
legit,59,2,5,0,0,0
legit,31,2,2,0,0,0
legit,30,2,1,0,0,0
legit,35,2,2,0,0,0
legit,32,2,2,0,0,0
legit,44,2,3,0,0,0
legit,42,2,0,0,0,0
legit,27,2,0,0,0,0
legit,73,3,3,0,0,0
legit,24,1,0,0,0,0
legit,39,1,0,0,0,0
legit,76,1,6,0,0,0
legit,65,1,5,0,0,0
legit,131,1,20,0,0,0
legit,22,1,1,0,0,0
legit,22,1,1,0,0,0
legit,23,1,1,0,0,0
legit,22,1,1,0,0,0
legit,22,1,1,0,0,0
legit,14,1,1,0,0,0
legit,14,2,0,0,0,0
legit,31,2,0,0,0,0
legit,30,2,0,0,0,0
legit,18,1,0,0,0,0
legit,20,1,0,0,0,0
legit,18,1,0,0,0,0
legit,98,3,10,0,0,0
legit,20,2,0,0,0,0
legit,24,2,0,0,0,0
legit,39,2,0,0,0,0
legit,29,2,1,0,0,0
legit,25,1,0,0,0,0
legit,41,3,0,0,0,0
legit,21,1,0,0,0,0
legit,37,2,0,0,0,0
legit,16,1,0,0,0,0
legit,21,1,0,0,0,0
legit,21,1,0,0,0,0
legit,22,1,0,0,0,0
legit,21,1,0,0,0,0
legit,44,1,1,0,0,0
legit,40,2,0,0,0,0
legit,58,3,1,0,0,0
legit,35,3,0,0,0,0
legit,32,3,0,0,0,0
legit,101,1,8,0,0,0
legit,22,1,0,0,0,0
legit,28,1,1,0,0,0
legit,32,1,1,0,0,0
legit,36,1,2,0,0,0
legit,49,1,3,0,0,0
legit,35,1,2,0,0,0
legit,15,1,0,0,0,0
legit,19,1,0,0,0,0
legit,38,2,0,0,0,0
legit,30,2,0,0,0,0
legit,20,1,0,0,0,0
legit,27,2,0,0,0,0
legit,21,2,0,0,0,0
legit,17,1,0,0,0,0
legit,16,1,0,0,0,0
legit,19,1,0,0,0,0
legit,19,1,1,0,0,0
legit,33,2,0,0,0,0
legit,27,1,0,0,0,0
legit,27,1,0,0,0,0
legit,33,1,0,0,0,0
legit,34,1,0,0,0,0
legit,57,1,0,0,0,0
legit,19,1,0,0,0,0
legit,26,2,0,0,0,0
legit,16,2,0,0,0,0
legit,36,2,0,0,0,0
legit,39,2,0,0,0,0
legit,110,2,11,0,0,0
legit,60,2,3,0,0,0
legit,20,2,0,0,0,0
legit,66,3,0,0,0,0
legit,12,1,1,0,0,0
legit,20,3,0,0,0,0
legit,56,3,3,0,0,0
legit,77,3,6,0,0,0
legit,46,3,1,0,0,0
legit,56,4,0,0,0,0
legit,69,4,0,0,0,0
legit,46,3,0,0,0,0
legit,40,3,0,0,0,0
legit,28,2,0,0,0,0
legit,42,3,0,0,0,0
legit,58,3,1,0,0,0
legit,63,3,2,0,0,0
legit,64,3,2,0,0,0
legit,63,3,2,0,0,0
legit,58,3,1,0,0,0
legit,64,3,2,0,0,0
legit,61,3,1,0,0,0
legit,56,3,1,0,0,0
legit,64,3,2,0,0,0
legit,77,3,4,0,0,0
legit,62,3,1,0,0,0
legit,62,3,1,0,0,0
legit,61,3,2,0,0,0
legit,66,3,2,0,0,0
legit,61,3,2,0,0,0
legit,65,3,2,0,0,0
legit,60,3,1,0,0,0
legit,63,3,2,0,0,0
legit,60,3,1,0,0,0
legit,64,3,2,0,0,0
legit,60,3,1,0,0,0
legit,58,3,1,0,0,0
legit,67,3,3,0,0,0
legit,64,3,2,0,0,0
legit,65,3,2,0,0,0
legit,67,3,2,0,0,0
legit,58,3,1,0,0,0
legit,46,3,0,0,0,0
legit,57,3,1,0,0,0
legit,55,3,1,0,0,0
legit,68,3,2,0,0,0
legit,55,3,0,0,0,0
legit,66,3,1,0,0,0
legit,77,3,2,0,0,0
legit,101,3,6,0,0,0
legit,76,3,2,0,0,0
legit,55,4,0,0,0,0
legit,81,3,3,0,0,0
legit,48,3,0,0,0,0
legit,95,3,5,0,0,0
legit,91,3,4,0,0,0
legit,90,3,4,0,0,0
legit,94,3,6,0,0,0
legit,80,3,3,0,0,0
legit,50,4,0,0,0,0
legit,45,3,0,0,0,0
legit,54,3,1,0,0,0
legit,41,1,0,0,0,0
legit,45,1,1,0,0,0
legit,48,1,3,0,0,0
legit,39,1,2,0,0,0
legit,16,1,0,0,0,0
legit,47,2,0,0,0,0
legit,35,2,0,0,0,0
legit,44,2,0,0,0,0
legit,71,2,0,0,0,0
legit,68,2,0,0,0,0
legit,69,2,0,0,0,0
legit,57,2,0,0,0,0
legit,58,2,0,0,0,0
legit,61,2,0,0,0,0
legit,64,2,0,0,0,0
legit,55,2,0,0,0,0
legit,59,2,0,0,0,0
legit,67,2,0,0,0,0
legit,75,2,0,0,0,0
legit,66,2,0,0,0,0
legit,58,2,0,0,0,0
legit,66,2,0,0,0,0
legit,48,2,0,0,0,0
legit,32,1,0,0,0,0
legit,53,2,0,0,0,0
legit,70,2,0,0,0,0
legit,63,3,0,0,0,0
legit,19,2,0,0,0,0
legit,94,3,6,0,0,0
legit,24,2,0,0,0,0
legit,25,1,0,0,0,0
legit,30,1,0,0,0,0
legit,26,1,0,0,0,0
legit,36,2,2,0,0,0
legit,86,3,6,0,0,0
legit,68,3,4,0,0,0
legit,64,3,5,0,0,0
legit,64,3,5,0,0,0
legit,73,3,4,0,0,0
legit,70,3,4,0,0,0
legit,27,2,0,0,0,0
legit,20,2,0,0,0,0
legit,104,1,10,0,0,0
legit,97,1,10,0,0,0
legit,82,1,7,0,0,0
legit,91,1,9,0,0,0
legit,135,1,14,0,0,0
legit,99,1,10,0,0,0
legit,142,1,13,0,0,0
legit,115,1,11,0,0,0
legit,111,1,11,0,0,0
legit,117,1,8,0,0,0
legit,129,1,13,0,0,0
legit,158,1,15,0,0,0
legit,125,1,12,0,0,0
legit,106,1,13,0,0,0
legit,106,1,9,0,0,0
legit,140,1,13,0,0,0
legit,97,1,8,0,0,0
legit,31,1,0,0,0,0
legit,61,4,2,0,0,0
legit,61,4,2,0,0,0
legit,61,4,2,0,0,0
legit,83,3,6,0,0,0
legit,84,3,5,0,0,0
legit,107,3,10,0,0,0
legit,105,3,9,0,0,0
legit,112,3,11,0,0,0
legit,67,3,3,0,0,0
legit,79,3,6,0,0,0
legit,79,3,5,0,0,0
legit,27,2,0,0,0,0
legit,37,2,0,0,0,0
legit,59,3,2,0,0,0
legit,9,1,0,0,0,0
legit,10,1,0,0,0,0
legit,26,1,0,0,0,0
legit,21,1,0,0,0,0
legit,23,2,0,0,0,0
legit,24,1,0,0,0,0
legit,22,1,0,0,0,0
legit,18,2,0,0,0,0
legit,29,3,0,0,0,0
legit,25,2,0,0,0,0
legit,28,2,0,0,0,0
legit,14,2,0,0,0,0
legit,23,3,0,0,0,0
legit,35,3,0,0,0,0
legit,35,3,0,0,0,0
legit,53,1,0,0,0,0
legit,25,1,0,0,0,0
legit,138,2,6,0,0,0
legit,40,2,1,0,0,0
legit,40,2,1,0,0,0
legit,40,2,1,0,0,0
legit,40,2,1,0,0,0
legit,43,2,1,0,0,0
legit,43,2,1,0,0,0
legit,48,2,2,0,0,0
legit,50,2,1,0,0,0
legit,40,1,2,0,0,0
legit,34,3,0,0,0,0
legit,24,2,0,0,0,0
legit,41,2,1,0,0,0
legit,56,2,2,0,0,0
legit,65,2,3,0,0,0
legit,53,2,2,0,0,0
legit,18,1,0,0,0,0
legit,27,1,1,0,0,0
legit,22,1,0,0,0,0
legit,28,2,0,0,0,0
legit,11,1,0,0,0,0
legit,14,1,0,0,0,0
legit,42,1,0,0,0,0
legit,25,2,0,0,0,0
legit,28,2,0,0,0,0
legit,40,3,0,0,0,1
legit,37,1,0,0,0,0
legit,44,2,0,0,0,0
legit,17,1,0,0,0,0
legit,29,3,0,0,0,0
legit,22,1,0,0,0,0
legit,213,2,25,0,0,0
legit,16,1,0,0,0,0
legit,32,1,0,0,0,0
legit,11,1,0,0,0,0
legit,31,2,0,0,0,0
legit,46,2,1,0,0,0
legit,14,1,0,0,0,0
legit,27,2,0,0,0,0
legit,33,2,0,0,0,0
legit,33,2,0,0,0,0
legit,29,2,0,0,0,0
legit,29,2,0,0,0,0
legit,52,2,3,0,0,0
legit,34,2,0,0,0,0
legit,28,1,0,0,0,0
legit,22,1,0,0,0,0
legit,31,3,0,0,0,0
legit,25,1,1,0,0,0
legit,73,3,0,0,0,0
legit,10,1,0,0,0,0
legit,29,1,0,0,0,0
legit,54,2,0,0,0,0
legit,60,2,0,0,0,0
legit,52,2,0,0,0,0
legit,22,1,0,0,0,0
legit,27,1,0,0,0,0
legit,19,1,0,0,0,0
legit,19,1,0,0,0,0
legit,17,1,0,0,0,0
legit,35,1,0,0,0,0
legit,36,2,0,0,0,0
legit,24,2,0,0,0,0
legit,39,2,0,0,0,0
legit,26,3,0,0,0,0
legit,70,3,6,0,0,0
legit,16,1,1,0,0,0
legit,55,2,1,0,0,0
legit,27,2,0,0,0,0
legit,41,3,0,0,0,0
legit,29,3,0,0,0,0
legit,20,2,0,0,0,0
legit,23,1,0,0,0,0
legit,22,1,0,0,0,0
legit,17,2,0,0,0,0
legit,26,2,1,0,0,0
legit,58,5,0,0,0,0
legit,25,1,0,0,0,0
legit,25,2,0,0,0,0
legit,82,3,5,0,0,0
legit,62,2,0,0,0,0
legit,56,1,4,0,0,0
legit,19,1,0,0,0,0
legit,18,2,0,0,0,0
legit,38,3,0,0,0,0
legit,31,2,0,0,0,0
legit,122,1,14,0,0,0
legit,67,1,4,0,0,0
legit,50,2,0,0,0,0
legit,68,2,2,0,0,0
legit,35,4,0,0,0,0
legit,23,2,0,0,0,0
legit,19,1,0,0,0,0
legit,50,1,0,0,0,0
legit,48,1,0,0,0,0
legit,77,2,0,0,0,0
legit,77,2,0,0,0,0
legit,41,2,0,0,0,0
legit,35,2,0,0,0,0
legit,35,2,0,0,0,0
legit,59,2,0,0,0,0
legit,90,2,0,0,0,0
legit,71,2,1,0,0,0
legit,63,2,0,0,0,0
legit,70,2,0,0,0,0
legit,58,2,0,0,0,0
legit,59,2,0,0,0,0
legit,51,2,0,0,0,0
legit,56,2,0,0,0,0
legit,56,2,0,0,0,0
legit,75,2,0,0,0,0
legit,57,2,0,0,0,0
legit,62,2,0,0,0,0
legit,74,2,0,0,0,0
legit,64,2,0,0,0,0
legit,65,2,0,0,0,0
legit,61,2,1,0,0,0
legit,46,2,0,0,0,0
legit,67,2,0,0,0,0
legit,58,2,0,0,0,0
legit,57,2,0,0,0,0
legit,87,2,0,0,0,0
legit,67,2,0,0,0,0
legit,47,2,0,0,0,0
legit,35,2,0,0,0,0
legit,51,2,1,0,0,0
legit,54,2,0,0,0,0
legit,62,2,0,0,0,0
legit,55,2,0,0,0,0
legit,58,2,0,0,0,0
legit,64,2,0,0,0,0
legit,47,2,0,0,0,0
legit,59,2,0,0,0,0
legit,63,2,0,0,0,0
legit,56,2,0,0,0,0
legit,52,2,0,0,0,0
legit,35,2,0,0,0,0
legit,61,2,0,0,0,0
legit,34,2,0,0,0,0
legit,35,2,0,0,0,0
legit,34,2,0,0,0,0
legit,35,2,0,0,0,0
legit,36,2,1,0,0,0
legit,67,2,0,0,0,0
legit,77,2,0,0,0,0
legit,84,2,0,0,0,0
legit,62,2,0,0,0,0
legit,62,2,1,0,0,0
legit,56,2,0,0,0,0
legit,56,2,0,0,0,0
legit,55,2,0,0,0,0
legit,61,2,0,0,0,0
legit,59,2,0,0,0,0
legit,52,2,0,0,0,0
legit,98,2,0,0,0,0
legit,96,2,1,0,0,0
legit,72,2,0,0,0,0
legit,35,2,0,0,0,0
legit,40,2,0,0,0,0
legit,35,2,0,0,0,0
legit,52,2,0,0,0,0
legit,83,2,0,0,0,0
legit,82,2,0,0,0,0
legit,76,2,0,0,0,0
legit,64,2,0,0,0,0
legit,47,2,0,0,0,0
legit,79,2,0,0,0,0
legit,55,2,0,0,0,0
legit,71,2,0,0,0,0
legit,59,2,0,0,0,0
legit,62,2,0,0,0,0
legit,55,2,0,0,0,0
legit,67,2,0,0,0,0
legit,85,2,0,0,0,0
legit,66,2,0,0,0,0
legit,81,2,0,0,0,0
legit,58,2,0,0,0,0
legit,50,2,1,0,0,0
legit,59,2,2,0,0,0
legit,37,2,0,0,0,0
legit,70,2,0,0,0,0
legit,68,2,0,0,0,0
legit,36,2,0,0,0,0
legit,66,2,0,0,0,0
legit,44,2,0,0,0,0
legit,45,2,0,0,0,0
legit,50,2,0,0,0,0
legit,53,2,0,0,0,0
legit,62,2,0,0,0,0
legit,58,2,0,0,0,0
legit,58,2,0,0,0,0
legit,67,2,0,0,0,0
legit,78,2,0,0,0,0
legit,64,2,0,0,0,0
legit,68,2,0,0,0,0
legit,35,2,0,0,0,0
legit,34,2,0,0,0,0
legit,36,2,0,0,0,0
legit,52,2,0,0,0,0
legit,70,2,0,0,0,0
legit,82,2,0,0,0,0
legit,48,2,0,0,0,0
legit,60,2,0,0,0,0
legit,63,2,0,0,0,0
legit,90,2,0,0,0,0
legit,46,2,0,0,0,0
legit,41,2,0,0,0,0
legit,63,2,0,0,0,0
legit,59,2,0,0,0,0
legit,50,2,0,0,0,0
legit,68,2,0,0,0,0
legit,42,2,0,0,0,0
legit,57,2,0,0,0,0
legit,47,2,0,0,0,0
legit,49,2,0,0,0,0
legit,80,2,1,0,0,0
legit,38,2,0,0,0,0
legit,57,2,0,0,0,0
legit,70,2,0,0,0,0
legit,45,2,0,0,0,0
legit,57,2,1,0,0,0
legit,36,2,0,0,0,0
legit,60,2,0,0,0,0
legit,82,2,0,0,0,0
legit,87,2,0,0,0,0
legit,79,2,0,0,0,0
legit,78,2,0,0,0,0
legit,70,2,0,0,0,0
legit,81,2,0,0,0,0
legit,84,2,0,0,0,0
legit,58,2,0,0,0,0
legit,91,2,0,0,0,0
legit,59,2,0,0,0,0
legit,59,2,0,0,0,0
legit,68,2,0,0,0,0
legit,60,2,0,0,0,0
legit,35,2,0,0,0,0
legit,35,2,0,0,0,0
legit,35,2,0,0,0,0
legit,34,2,0,0,0,0
legit,35,2,0,0,0,0
legit,35,2,0,0,0,0
legit,35,2,0,0,0,0
legit,35,2,0,0,0,0
legit,35,2,0,0,0,0
legit,34,2,0,0,0,0
legit,62,2,0,0,0,0
legit,49,2,2,0,0,0
legit,68,2,0,0,0,0
legit,35,2,0,0,0,0
legit,35,2,0,0,0,0
legit,65,2,0,0,0,0
legit,75,2,0,0,0,0
legit,56,2,0,0,0,0
legit,46,2,0,0,0,0
legit,54,2,0,0,0,0
legit,78,2,0,0,0,0
legit,68,2,0,0,0,0
legit,60,2,0,0,0,0
legit,66,2,0,0,0,0
legit,49,2,0,0,0,0
legit,60,2,0,0,0,0
legit,58,2,0,0,0,0
legit,56,2,0,0,0,0
legit,43,2,0,0,0,0
legit,51,2,0,0,0,0
legit,34,2,0,0,0,0
legit,34,2,0,0,0,0
legit,41,2,0,0,0,0
legit,54,2,0,0,0,0
legit,79,2,0,0,0,0
legit,73,2,0,0,0,0
legit,72,2,1,0,0,0
legit,58,2,0,0,0,0
legit,55,2,0,0,0,0
legit,69,2,0,0,0,0
legit,62,2,0,0,0,0
legit,83,2,1,0,0,0
legit,46,2,0,0,0,0
legit,35,2,0,0,0,0
legit,64,2,0,0,0,0
legit,56,2,0,0,0,0
legit,57,2,0,0,0,0
legit,59,2,0,0,0,0
legit,53,2,0,0,0,0
legit,54,2,0,0,0,0
legit,58,2,0,0,0,0
legit,55,2,0,0,0,0
legit,48,2,0,0,0,0
legit,61,2,1,0,0,0
legit,56,2,1,0,0,0
legit,35,2,0,0,0,0
legit,74,2,0,0,0,0
legit,85,2,0,0,0,0
legit,71,2,0,0,0,0
legit,65,2,0,0,0,0
legit,71,2,0,0,0,0
legit,63,2,1,0,0,0
legit,69,2,0,0,0,0
legit,57,2,0,0,0,0
legit,36,2,0,0,0,0
legit,48,2,1,0,0,0
legit,54,2,0,0,0,0
legit,54,2,0,0,0,0
legit,78,2,0,0,0,0
legit,103,2,0,0,0,0
legit,68,2,0,0,0,0
legit,49,2,0,0,0,0
legit,46,2,0,0,0,0
legit,58,2,0,0,0,0
legit,53,2,0,0,0,0
legit,50,2,0,0,0,0
legit,65,2,0,0,0,0
legit,54,2,0,0,0,0
legit,62,2,0,0,0,0
legit,65,2,0,0,0,0
legit,57,2,0,0,0,0
legit,77,2,0,0,0,0
legit,56,2,0,0,0,0
legit,50,2,0,0,0,0
legit,75,2,0,0,0,0
legit,109,2,0,0,0,0
legit,75,2,0,0,0,0
legit,78,2,0,0,0,0
legit,63,2,0,0,0,0
legit,54,2,0,0,0,0
legit,65,2,0,0,0,0
legit,64,2,0,0,0,0
legit,58,2,0,0,0,0
legit,63,2,0,0,0,0
legit,71,2,0,0,0,0
legit,65,2,0,0,0,0
legit,62,3,0,0,0,0
legit,71,3,0,0,0,0
legit,62,2,0,0,0,0
legit,52,2,0,0,0,0
legit,41,2,0,0,0,0
legit,83,2,0,0,0,0
legit,69,2,0,0,0,0
legit,67,2,0,0,0,0
legit,57,2,1,0,0,0
legit,57,2,0,0,0,0
legit,52,2,0,0,0,0
legit,45,2,0,0,0,0
legit,57,2,0,0,0,0
legit,93,2,0,0,0,0
legit,41,2,0,0,0,0
legit,42,2,0,0,0,0
legit,51,2,0,0,0,0
legit,56,2,0,0,0,0
legit,53,2,0,0,0,0
legit,34,2,0,0,0,0
legit,63,2,0,0,0,0
legit,62,2,0,0,0,0
legit,69,2,0,0,0,0
legit,67,2,0,0,0,0
legit,55,2,0,0,0,0
legit,54,2,0,0,0,0
legit,80,2,0,0,0,0
legit,72,2,0,0,0,0
legit,66,2,0,0,0,0
legit,77,2,0,0,0,0
legit,71,2,0,0,0,0
legit,35,2,0,0,0,0
legit,38,2,0,0,0,0
legit,37,2,0,0,0,0
legit,66,2,0,0,0,0
legit,67,2,0,0,0,0
legit,35,2,0,0,0,0
legit,35,2,0,0,0,0
legit,34,2,0,0,0,0
legit,35,2,0,0,0,0
legit,34,2,0,0,0,0
legit,35,2,0,0,0,0
legit,50,2,0,0,0,0
legit,69,3,0,0,0,0
legit,81,3,0,0,0,0
legit,63,2,0,0,0,0
legit,80,2,0,0,0,0
legit,63,2,0,0,0,0
legit,49,2,0,0,0,0
legit,58,2,0,0,0,0
legit,65,2,0,0,0,0
legit,39,2,0,0,0,0
legit,45,2,0,0,0,0
legit,54,2,0,0,0,0
legit,54,2,0,0,0,0
legit,27,1,0,0,0,0
legit,46,3,0,0,0,0
legit,12,1,0,0,0,0
legit,52,2,0,0,0,0
legit,10,1,0,0,0,0
legit,11,1,0,0,0,0
legit,12,1,0,0,0,0
legit,18,2,0,0,0,0
legit,13,1,0,0,0,0
legit,86,2,7,0,0,0
legit,11,1,1,0,0,0
legit,10,1,0,0,0,0
legit,30,1,0,0,0,0
legit,24,2,0,0,0,0
legit,25,2,0,0,0,0
legit,23,2,0,0,0,0
legit,23,2,0,0,0,0
legit,22,2,0,0,0,0
legit,111,3,0,0,0,0
legit,107,3,0,0,0,0
legit,30,1,1,0,0,0
legit,16,1,0,0,0,0
legit,56,2,2,0,0,0
legit,64,2,3,0,0,0
legit,83,2,7,0,0,0
legit,77,2,6,0,0,0
legit,78,2,7,0,0,0
legit,79,2,5,0,0,0
legit,22,1,0,0,0,0
legit,81,2,0,0,0,0
legit,21,1,0,0,0,0
legit,24,1,0,0,0,0
legit,66,2,3,0,0,0
legit,31,2,0,0,0,0
legit,24,1,0,0,0,0
legit,49,2,0,0,0,0
legit,27,1,0,0,0,0
legit,145,1,16,0,0,0
legit,54,1,2,0,0,0
legit,66,1,5,0,0,0
legit,118,1,15,0,0,0
legit,98,1,10,0,0,0
legit,75,1,6,0,0,0
legit,57,1,4,0,0,0
legit,101,1,12,0,0,0
legit,162,1,23,0,0,0
legit,51,1,2,0,0,0
legit,51,1,3,0,0,0
legit,92,1,8,0,0,0
legit,56,1,3,0,0,0
legit,26,1,0,0,0,0
legit,27,1,0,0,0,0
legit,25,1,0,0,0,0
legit,22,1,0,0,0,0
legit,20,1,0,0,0,0
legit,28,1,0,0,0,0
legit,21,1,0,0,0,0
legit,22,1,0,0,0,0
legit,40,1,0,0,0,0
legit,41,1,0,0,0,0
legit,27,1,0,0,0,0
legit,21,1,0,0,0,0
legit,30,3,0,0,0,0
legit,66,2,2,0,0,0
legit,63,2,2,0,0,0
legit,55,3,0,0,0,0
legit,17,1,1,0,0,0
legit,37,3,0,0,0,0
legit,34,3,0,0,0,0
legit,39,3,0,0,0,0
legit,19,1,0,0,0,0
legit,40,1,1,0,0,0
legit,18,2,0,0,0,0
legit,35,2,0,0,0,0
legit,36,2,0,0,0,0
legit,35,2,0,0,0,0
legit,37,2,0,0,0,0
legit,37,2,0,0,0,0
legit,35,2,0,0,0,0
legit,38,2,0,0,0,0
legit,35,2,0,0,0,0
legit,35,2,0,0,0,0
legit,36,2,0,0,0,0
legit,40,2,0,0,0,0
legit,37,2,0,0,0,0
legit,38,2,0,0,0,0
legit,36,2,0,0,0,0
legit,35,2,0,0,0,0
legit,36,2,0,0,0,0
legit,36,2,0,0,0,0
legit,40,2,0,0,0,0
legit,37,2,0,0,0,0
legit,36,2,0,0,0,0
legit,37,2,0,0,0,0
legit,38,2,0,0,0,0
legit,36,2,0,0,0,0
legit,35,2,0,0,0,0
legit,17,1,0,0,0,0
legit,29,2,0,0,0,0
legit,29,2,0,0,0,0
legit,25,2,0,0,0,0
legit,33,2,0,0,0,0
legit,17,1,0,0,0,0
legit,14,1,0,0,0,0
legit,26,1,0,0,0,0
legit,17,1,0,0,0,0
legit,26,2,0,0,0,0
legit,18,1,0,0,0,0
legit,129,1,14,0,0,0
legit,21,1,0,0,0,0
legit,17,1,0,0,0,0
legit,30,2,0,0,0,0
legit,40,2,0,0,0,0
legit,40,2,0,0,0,0
legit,37,2,0,0,0,0
legit,36,2,0,0,0,0
legit,37,2,0,0,0,0
legit,42,2,0,0,0,0
legit,36,2,0,0,0,0
legit,38,2,0,0,0,0
legit,43,2,0,0,0,0
legit,44,2,0,0,0,0
legit,40,2,0,0,0,0
legit,37,2,0,0,0,0
legit,41,2,0,0,0,0
legit,39,2,0,0,0,0
legit,22,1,0,0,0,0
legit,12,1,0,0,0,0
legit,79,3,4,0,0,0
legit,27,1,0,0,0,0
legit,110,2,11,0,0,0
legit,66,2,2,0,0,0
legit,58,2,2,0,0,0
legit,54,1,5,0,0,0
legit,30,2,0,0,0,0
legit,31,1,0,0,0,0
legit,30,1,0,0,0,0
legit,87,1,7,0,0,0
legit,31,2,0,0,0,0
legit,38,2,0,0,0,0
legit,27,2,1,0,0,0
legit,71,1,0,0,0,0
legit,58,1,0,0,0,0
legit,24,1,0,0,0,0
legit,34,2,0,0,0,0
